Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util,WeblogRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ParsedRequest,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\WeblogRequest.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util,WeblogResourceRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WeblogRequest,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\WeblogResourceRequest.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: log; SEARCH_SERVLET; query; pageNum; weblogCategoryName; weblogCategory,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\WeblogSearchRequest.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util,WeblogSearchRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WeblogRequest,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\WeblogSearchRequest.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util,WeblogTrackbackRequest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): WeblogRequest,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\WeblogTrackbackRequest.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\DeviceType.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,DeviceUtils,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CURRENT_DEVICE_ATTRIBUTE,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\DeviceUtils.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDevice,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NORMAL_INSTANCE; MOBILE_INSTANCE; TABLET_INSTANCE; deviceType,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\LiteDevice.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,LiteDeviceResolver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\LiteDeviceResolver.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\MobileDeviceRepository.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository.DeviceType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\MobileDeviceRepository.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.util.mobile,MobileDeviceRepository.DeviceType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\util\mobile\MobileDeviceRepository.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,RollerResourceLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\RollerResourceLoader.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\RollerVelocity.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,RollerVelocity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VELOCITY_CONFIG; log; velocityEngine,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\RollerVelocity.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,ThemeResourceLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\ThemeResourceLoader.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,VelocityRendererFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\VelocityRendererFactory.java
project-1-team-45-master,org.apache.roller.weblogger.ui.rendering.velocity,WebappResourceLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\rendering\velocity\WebappResourceLoader.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,CacheInfo,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\CacheInfo.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,CreateUserBean,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\CreateUserBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\GlobalCommentManagement.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\GlobalCommentManagement.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,GlobalCommentManagementBean,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\GlobalCommentManagementBean.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,GlobalConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\GlobalConfig.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,PingTargetEdit,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\PingTargetEdit.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,PingTargets,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\PingTargets.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,UserAdmin,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\UserAdmin.java
project-1-team-45-master,org.apache.roller.weblogger.ui.struts2.admin,UserEdit,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\ui\struts2\admin\UserEdit.java
