Project,Package,Class,Smell,Description,File
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAPropertiesManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.RuntimeConfigProperty,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAPropertiesManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogPermission; org.apache.roller.weblogger.pojos.GlobalPermission; org.apache.roller.weblogger.pojos.UserRole,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAUserManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAUserManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAUserManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.StatCount; org.apache.roller.weblogger.pojos.WeblogHitCount; org.apache.roller.weblogger.pojos.TagStat; org.apache.roller.weblogger.pojos.CommentSearchCriteria; org.apache.roller.weblogger.pojos.WeblogEntryTagAggregate,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogCategory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogCategory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getWeblogCategories; org.apache.roller.weblogger.pojos.WeblogCategory.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogCategory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getBloggerCategory; org.apache.roller.weblogger.pojos.WeblogCategory.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogCategory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.setBloggerCategory; org.apache.roller.weblogger.pojos.WeblogCategory.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogCategory) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (moveWeblogCategoryContents) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getBloggerCategory; org.apache.roller.weblogger.pojos.WeblogCategory.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (moveWeblogCategoryContents) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.setBloggerCategory; org.apache.roller.weblogger.pojos.WeblogCategory.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveComment) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveComment) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.WeblogEntryComment.getWeblogEntry,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeComment) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeComment) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.WeblogEntryComment.getWeblogEntry,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getBloggerCategory,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getWeblogCategories,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getLocale,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (saveWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getAutopingManager; org.apache.roller.weblogger.business.pings.AutoPingManager.queueApplicableAutoPings,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveWeblog; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getWeblogEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.Weblog.getId; org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria.getWeblog,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (getWeblogEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.User.getUserName; org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria.getUser,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
project-1-team-45-master,org.apache.roller.weblogger.business.jpa,JPAWeblogEntryManagerImpl,Law of Demeter violation,The tool detected the smell in this method (removeWeblogEntryTag) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.isPublished; org.apache.roller.weblogger.pojos.WeblogEntryTag.getWeblogEntry,C:\Users\Abhishek\IIITH\IITH\SEV-2\ASSIGNMENT-1\project-1-team-45-master\app\src\main\java\org\apache\roller\weblogger\business\jpa\JPAWeblogEntryManagerImpl.java
